university,origin_year,horizon,model,mae,rmse,n_points,step
Newcastle University,2018,3,naive,1.3999999999999986,1.3999999999999986,1,1
Newcastle University,2018,3,linear,3.380821917808042,3.380821917808042,1,1
Newcastle University,2018,3,prophet,3.28196219006648,3.28196219006648,1,1
Newcastle University,2018,3,naive,1.7000000000000028,1.7000000000000028,1,3
Newcastle University,2018,3,linear,2.534931506849219,2.534931506849219,1,3
Newcastle University,2019,3,naive,0.30000000000000426,0.30000000000000426,1,2
Newcastle University,2019,3,linear,0.7599999999999483,0.7599999999999483,1,2
Newcastle University,2019,3,prophet,6.087278863787816,6.087278863787816,1,2
Newcastle University,2019,3,naive,2.200000000000003,2.200000000000003,1,3
Newcastle University,2019,3,linear,1.8616666666665438,1.8616666666665438,1,3
Newcastle University,2020,3,naive,0.30000000000000426,0.30000000000000426,1,1
Newcastle University,2020,3,linear,0.7599999999999483,0.7599999999999483,1,1
Newcastle University,2020,3,prophet,6.087278863787816,6.087278863787816,1,1
Newcastle University,2020,3,naive,2.200000000000003,2.200000000000003,1,2
Newcastle University,2020,3,linear,1.8616666666665438,1.8616666666665438,1,2
Newcastle University,2021,3,naive,1.8999999999999986,1.8999999999999986,1,1
Newcastle University,2021,3,linear,1.4981884057971016,1.4981884057971016,1,1
Newcastle University,2021,3,prophet,0.6688835606898635,0.6688835606898635,1,1
Newcastle University,2021,3,naive,2.6999999999999957,2.6999999999999957,1,2
Newcastle University,2021,3,linear,1.4557971014493418,1.4557971014493418,1,2
Newcastle University,2021,3,prophet,0.9476842287024567,0.9476842287024567,1,2
Newcastle University,2021,3,naive,5.099999999999994,5.099999999999994,1,3
Newcastle University,2021,3,linear,3.013405797101356,3.013405797101356,1,3
Newcastle University,2022,3,naive,0.7999999999999972,0.7999999999999972,1,1
Newcastle University,2022,3,linear,0.8593286494925891,0.8593286494925891,1,1
Newcastle University,2022,3,prophet,0.02159543713268164,0.02159543713268164,1,1
Newcastle University,2022,3,naive,3.1999999999999957,3.1999999999999957,1,2
Newcastle University,2022,3,linear,2.350273224043619,2.350273224043619,1,2
Newcastle University,2022,3,prophet,1.7197224499026973,1.7197224499026973,1,2
Newcastle University,2022,3,naive,3.799999999999997,3.799999999999997,1,3
Newcastle University,2022,3,linear,2.0412177985948787,2.0412177985948787,1,3
"Northeastern University, US",2019,3,naive,1.2000000000000028,1.2000000000000028,1,1
"Northeastern University, US",2019,3,linear,2.4666666666667894,2.4666666666667894,1,1
"Northeastern University, US",2019,3,prophet,0.8496617216762203,0.8496617216762203,1,1
"Northeastern University, US",2019,3,naive,1.3999999999999986,1.3999999999999986,1,2
"Northeastern University, US",2019,3,linear,0.5761904761904617,0.5761904761904617,1,2
"Northeastern University, US",2019,3,prophet,3.908242304688102,3.908242304688102,1,2
"Northeastern University, US",2019,3,naive,1.7000000000000028,1.7000000000000028,1,3
"Northeastern University, US",2019,3,linear,3.5190476190477042,3.5190476190477042,1,3
"Northeastern University, US",2020,3,naive,0.19999999999999574,0.19999999999999574,1,1
"Northeastern University, US",2020,3,linear,1.9857142857146783,1.9857142857146783,1,1
"Northeastern University, US",2020,3,prophet,5.422310069781446,5.422310069781446,1,1
"Northeastern University, US",2020,3,naive,0.5,0.5,1,2
"Northeastern University, US",2020,3,linear,5.192857142857427,5.192857142857427,1,2
"Northeastern University, US",2020,3,prophet,8.619616032861593,8.619616032861593,1,2
"Northeastern University, US",2020,3,naive,1.0,1.0,1,3
"Northeastern University, US",2020,3,linear,8.20000000000018,8.20000000000018,1,3
Northwestern University,2016,3,naive,4.200000000000003,4.200000000000003,1,1
Northwestern University,2016,3,linear,3.0999999999998664,3.0999999999998664,1,1
Northwestern University,2016,3,prophet,1.5417453493866589,1.5417453493866589,1,1
Northwestern University,2016,3,naive,3.799999999999997,3.799999999999997,1,2
Northwestern University,2016,3,linear,2.0999999999999517,2.0999999999999517,1,2
Northwestern University,2016,3,prophet,0.041909046861988486,0.041909046861988486,1,2
Northwestern University,2016,3,naive,2.200000000000003,2.200000000000003,1,3
Northwestern University,2016,3,linear,0.09999999999995168,0.09999999999995168,1,3
Northwestern University,2017,3,naive,0.4000000000000057,0.4000000000000057,1,1
Northwestern University,2017,3,linear,0.3285714285714647,0.3285714285714647,1,1
Northwestern University,2017,3,prophet,4.161222020045614,4.161222020045614,1,1
Northwestern University,2017,3,naive,2.0,2.0,1,2
Northwestern University,2017,3,linear,2.2035714285714647,2.2035714285714647,1,2
Northwestern University,2017,3,prophet,7.982307481496349,7.982307481496349,1,2
Northwestern University,2017,3,naive,0.20000000000000284,0.20000000000000284,1,3
Northwestern University,2017,3,linear,1.3357142857144026,1.3357142857144026,1,3
Northwestern University,2018,3,naive,1.5999999999999943,1.5999999999999943,1,1
Northwestern University,2018,3,linear,2.367857142857062,2.367857142857062,1,1
Northwestern University,2018,3,prophet,5.871173790030113,5.871173790030113,1,1
Northwestern University,2018,3,naive,0.20000000000000284,0.20000000000000284,1,2
Northwestern University,2018,3,linear,1.5273809523810087,1.5273809523810087,1,2
Northwestern University,2018,3,prophet,5.862802367545086,5.862802367545086,1,2
Northwestern University,2018,3,naive,0.29999999999999716,0.29999999999999716,1,3
Northwestern University,2018,3,linear,2.3869047619047308,2.3869047619047308,1,3
Northwestern University,2019,3,naive,1.7999999999999972,1.7999999999999972,1,1
Northwestern University,2019,3,linear,0.47499999999990905,0.47499999999990905,1,1
Northwestern University,2019,3,prophet,3.580532267761825,3.580532267761825,1,1
Northwestern University,2019,3,naive,1.8999999999999915,1.8999999999999915,1,2
Northwestern University,2019,3,linear,1.176666666666648,1.176666666666648,1,2
Northwestern University,2019,3,prophet,4.672848474127321,4.672848474127321,1,2
Northwestern University,2019,3,naive,1.3999999999999915,1.3999999999999915,1,3
Northwestern University,2019,3,linear,2.4783333333333815,2.4783333333333815,1,3
Northwestern University,2020,3,naive,0.09999999999999432,0.09999999999999432,1,1
Northwestern University,2020,3,linear,0.9866666666665935,0.9866666666665935,1,1
Northwestern University,2020,3,prophet,0.642431780355949,0.642431780355949,1,1
Northwestern University,2020,3,naive,0.4000000000000057,0.4000000000000057,1,2
Northwestern University,2020,3,linear,2.262424242424146,2.262424242424146,1,2
Northwestern University,2020,3,prophet,0.11112843870702704,0.11112843870702704,1,2
Northwestern University,2020,3,naive,1.4000000000000057,1.4000000000000057,1,3
Northwestern University,2020,3,linear,4.038181818181698,4.038181818181698,1,3
Northwestern University,2021,3,naive,0.5,0.5,1,1
Northwestern University,2021,3,linear,1.9036363636365934,1.9036363636365934,1,1
Northwestern University,2021,3,prophet,0.7571916061428965,0.7571916061428965,1,1
Northwestern University,2021,3,naive,1.5,1.5,1,2
Northwestern University,2021,3,linear,3.6345454545457017,3.6345454545457017,1,2
Northwestern University,2021,3,prophet,1.9880189070736378,1.9880189070736378,1,2
Northwestern University,2021,3,naive,0.3999999999999915,0.3999999999999915,1,3
Northwestern University,2021,3,linear,3.2654545454548014,3.2654545454548014,1,3
Northwestern University,2022,3,naive,1.0,1.0,1,1
Northwestern University,2022,3,linear,3.000000000000142,3.000000000000142,1,1
Northwestern University,2022,3,prophet,2.303085766092593,2.303085766092593,1,1
Northwestern University,2022,3,naive,0.10000000000000853,0.10000000000000853,1,2
Northwestern University,2022,3,linear,2.5576923076924203,2.5576923076924203,1,2
Northwestern University,2022,3,prophet,1.6078300314733696,1.6078300314733696,1,2
Northwestern University,2022,3,naive,1.6999999999999886,1.6999999999999886,1,3
Northwestern University,2022,3,linear,5.015384615384704,5.015384615384704,1,3
Ohio State University (Main campus),2016,3,naive,4.5,4.5,1,1
Ohio State University (Main campus),2016,3,linear,4.17333333333336,4.17333333333336,1,1
Ohio State University (Main campus),2016,3,prophet,6.851393039978099,6.851393039978099,1,1
Ohio State University (Main campus),2016,3,naive,5.700000000000003,5.700000000000003,1,2
Ohio State University (Main campus),2016,3,linear,6.056190476190437,6.056190476190437,1,2
Ohio State University (Main campus),2016,3,prophet,9.201943201533417,9.201943201533417,1,2
Ohio State University (Main campus),2016,3,naive,5.599999999999994,5.599999999999994,1,3
Ohio State University (Main campus),2016,3,linear,6.639047619047503,6.639047619047503,1,3
Ohio State University (Main campus),2017,3,naive,1.2000000000000028,1.2000000000000028,1,1
Ohio State University (Main campus),2017,3,linear,3.6714285714286063,3.6714285714286063,1,1
Ohio State University (Main campus),2017,3,prophet,1.1612871788321115,1.1612871788321115,1,1
Ohio State University (Main campus),2017,3,naive,1.0999999999999943,1.0999999999999943,1,2
Ohio State University (Main campus),2017,3,linear,3.807142857142864,3.807142857142864,1,2
Ohio State University (Main campus),2017,3,prophet,2.9377711432481703,2.9377711432481703,1,2
Ohio State University (Main campus),2017,3,naive,1.8999999999999915,1.8999999999999915,1,3
Ohio State University (Main campus),2017,3,linear,4.842857142857184,4.842857142857184,1,3
Ohio State University (Main campus),2018,3,naive,0.10000000000000853,0.10000000000000853,1,1
Ohio State University (Main campus),2018,3,linear,1.9714285714285609,1.9714285714285609,1,1
Ohio State University (Main campus),2018,3,prophet,6.261912926867424,6.261912926867424,1,1
Ohio State University (Main campus),2018,3,naive,0.6999999999999886,0.6999999999999886,1,2
Ohio State University (Main campus),2018,3,linear,2.7011904761904617,2.7011904761904617,1,2
Ohio State University (Main campus),2018,3,prophet,8.291983808369196,8.291983808369196,1,2
Ohio State University (Main campus),2018,3,naive,0.30000000000001137,0.30000000000001137,1,3
Ohio State University (Main campus),2018,3,linear,1.6309523809523654,1.6309523809523654,1,3
Ohio State University (Main campus),2019,3,naive,0.7999999999999972,0.7999999999999972,1,1
Ohio State University (Main campus),2019,3,linear,1.8249999999999602,1.8249999999999602,1,1
Ohio State University (Main campus),2019,3,prophet,0.5454365319644126,0.5454365319644126,1,1
Ohio State University (Main campus),2019,3,naive,0.20000000000000284,0.20000000000000284,1,2
Ohio State University (Main campus),2019,3,linear,0.6233333333333064,0.6233333333333064,1,2
Ohio State University (Main campus),2019,3,prophet,2.1067147698152127,2.1067147698152127,1,2
Ohio State University (Main campus),2019,3,naive,1.5,1.5,1,3
Ohio State University (Main campus),2019,3,linear,0.8783333333333445,0.8783333333333445,1,3
Ohio State University (Main campus),2020,3,naive,1.0,1.0,1,1
Ohio State University (Main campus),2020,3,linear,0.10666666666659808,0.10666666666659808,1,1
Ohio State University (Main campus),2020,3,prophet,1.5556625073927677,1.5556625073927677,1,1
Ohio State University (Main campus),2020,3,naive,2.299999999999997,2.299999999999997,1,2
Ohio State University (Main campus),2020,3,linear,1.7078787878786699,1.7078787878786699,1,2
Ohio State University (Main campus),2020,3,prophet,3.207507238910864,3.207507238910864,1,2
Ohio State University (Main campus),2020,3,naive,3.8999999999999915,3.8999999999999915,1,3
Ohio State University (Main campus),2020,3,linear,3.6090909090908525,3.6090909090908525,1,3
Ohio State University (Main campus),2021,3,naive,1.2999999999999972,1.2999999999999972,1,1
Ohio State University (Main campus),2021,3,linear,1.66909090909094,1.66909090909094,1,1
Ohio State University (Main campus),2021,3,prophet,1.6500895043799488,1.6500895043799488,1,1
Ohio State University (Main campus),2021,3,naive,2.8999999999999915,2.8999999999999915,1,2
Ohio State University (Main campus),2021,3,linear,3.5654545454546422,3.5654545454546422,1,2
Ohio State University (Main campus),2021,3,prophet,3.243010073090602,3.243010073090602,1,2
Ohio State University (Main campus),2021,3,naive,1.6000000000000085,1.6000000000000085,1,3
Ohio State University (Main campus),2021,3,linear,0.6381818181817636,0.6381818181817636,1,3
Ohio State University (Main campus),2022,3,naive,1.5999999999999943,1.5999999999999943,1,1
Ohio State University (Main campus),2022,3,linear,3.0090909090908866,3.0090909090908866,1,1
Ohio State University (Main campus),2022,3,prophet,0.9765306064210861,0.9765306064210861,1,1
Ohio State University (Main campus),2022,3,naive,2.9000000000000057,2.9000000000000057,1,2
Ohio State University (Main campus),2022,3,linear,1.2587412587412956,1.2587412587412956,1,2
Ohio State University (Main campus),2022,3,prophet,4.067565458138397,4.067565458138397,1,2
Ohio State University (Main campus),2022,3,naive,1.4000000000000057,1.4000000000000057,1,3
Ohio State University (Main campus),2022,3,linear,0.47342657342652217,0.47342657342652217,1,3
Peking University,2016,3,naive,5.200000000000003,5.200000000000003,1,1
Peking University,2016,3,linear,9.040000000000006,9.040000000000006,1,1
Peking University,2016,3,prophet,0.053566690032866404,0.053566690032866404,1,1
Peking University,2016,3,naive,7.200000000000003,7.200000000000003,1,2
Peking University,2016,3,linear,11.051428571428588,11.051428571428588,1,2
Peking University,2016,3,prophet,1.1515570777655881,1.1515570777655881,1,2
Peking University,2016,3,naive,7.299999999999997,7.299999999999997,1,3
Peking University,2016,3,linear,11.162857142857149,11.162857142857149,1,3
Peking University,2017,3,naive,2.0,2.0,1,1
Peking University,2017,3,linear,5.8857142857143145,5.8857142857143145,1,1
Peking University,2017,3,prophet,10.220889183211682,10.220889183211682,1,1
Peking University,2017,3,naive,2.0999999999999943,2.0999999999999943,1,2
Peking University,2017,3,linear,5.028571428571283,5.028571428571283,1,2
Peking University,2017,3,prophet,16.107454400364972,16.107454400364972,1,2
Peking University,2017,3,naive,5.099999999999994,5.099999999999994,1,3
Peking University,2017,3,linear,7.071428571428484,7.071428571428484,1,3
Peking University,2018,3,naive,0.09999999999999432,0.09999999999999432,1,1
Peking University,2018,3,linear,2.085714285714218,2.085714285714218,1,1
Peking University,2018,3,prophet,7.762604128588208,7.762604128588208,1,1
Peking University,2018,3,naive,3.0999999999999943,3.0999999999999943,1,2
Peking University,2018,3,linear,3.6380952380953175,3.6380952380953175,1,2
Peking University,2018,3,prophet,8.426554466640624,8.426554466640624,1,2
Peking University,2018,3,naive,4.700000000000003,4.700000000000003,1,3
Peking University,2018,3,linear,3.7904761904764257,3.7904761904764257,1,3
Peking University,2019,3,naive,3.0,3.0,1,1
Peking University,2019,3,linear,2.7111111111110375,2.7111111111110375,1,1
Peking University,2019,3,prophet,0.5623376757358045,0.5623376757358045,1,1
Peking University,2019,3,naive,4.6000000000000085,4.6000000000000085,1,2
Peking University,2019,3,linear,2.724444444444458,2.724444444444458,1,2
Peking University,2019,3,prophet,1.1054473856947453,1.1054473856947453,1,2
Peking University,2019,3,naive,8.200000000000003,8.200000000000003,1,3
Peking University,2019,3,linear,4.737777777777865,4.737777777777865,1,3
Peking University,2020,3,naive,1.6000000000000085,1.6000000000000085,1,1
Peking University,2020,3,linear,1.6400000000002422,1.6400000000002422,1,1
Peking University,2020,3,prophet,1.0102824559359078,1.0102824559359078,1,1
Peking University,2020,3,naive,5.200000000000003,5.200000000000003,1,2
Peking University,2020,3,linear,3.5054545454545405,3.5054545454545405,1,2
Peking University,2020,3,prophet,1.0440312860886252,1.0440312860886252,1,2
Peking University,2020,3,naive,5.799999999999997,5.799999999999997,1,3
Peking University,2020,3,linear,2.3709090909092936,2.3709090909092936,1,3
Peking University,2021,3,naive,3.5999999999999943,3.5999999999999943,1,1
Peking University,2021,3,linear,2.9090909090909918,2.9090909090909918,1,1
Peking University,2021,3,prophet,0.4223320682863516,0.4223320682863516,1,1
Peking University,2021,3,naive,4.199999999999989,4.199999999999989,1,2
Peking University,2021,3,linear,1.7000000000003581,1.7000000000003581,1,2
Peking University,2021,3,prophet,0.6597129199835621,0.6597129199835621,1,2
Peking University,2021,3,naive,7.8999999999999915,7.8999999999999915,1,3
Peking University,2021,3,linear,3.5909090909092782,3.5909090909092782,1,3
Peking University,2022,3,naive,0.5999999999999943,0.5999999999999943,1,1
Peking University,2022,3,linear,0.7303030303029061,0.7303030303029061,1,1
Peking University,2022,3,prophet,4.273532796167245,4.273532796167245,1,1
Peking University,2022,3,naive,4.299999999999997,4.299999999999997,1,2
Peking University,2022,3,linear,2.509324009324061,2.509324009324061,1,2
Peking University,2022,3,prophet,3.1862563153309935,3.1862563153309935,1,2
Peking University,2022,3,naive,4.5,4.5,1,3
Peking University,2022,3,linear,0.7883449883452158,0.7883449883452158,1,3
Penn State (Main campus),2016,3,naive,2.700000000000003,2.700000000000003,1,1
Penn State (Main campus),2016,3,linear,0.07333333333349401,0.07333333333349401,1,1
Penn State (Main campus),2016,3,prophet,4.724665294633084,4.724665294633084,1,1
Penn State (Main campus),2016,3,naive,2.299999999999997,2.299999999999997,1,2
Penn State (Main campus),2016,3,linear,1.1561904761905737,1.1561904761905737,1,2
Penn State (Main campus),2016,3,prophet,5.277789015060236,5.277789015060236,1,2
Penn State (Main campus),2016,3,naive,1.5,1.5,1,3
Penn State (Main campus),2016,3,linear,2.639047619047645,2.639047619047645,1,3
Penn State (Main campus),2017,3,naive,0.4000000000000057,0.4000000000000057,1,1
Penn State (Main campus),2017,3,linear,1.114285714285785,1.114285714285785,1,1
Penn State (Main campus),2017,3,prophet,1.7731370128648223,1.7731370128648223,1,1
Penn State (Main campus),2017,3,naive,1.2000000000000028,1.2000000000000028,1,2
Penn State (Main campus),2017,3,linear,2.5892857142857366,2.5892857142857366,1,2
Penn State (Main campus),2017,3,prophet,3.5547001820618647,3.5547001820618647,1,2
Penn State (Main campus),2017,3,naive,0.7999999999999972,0.7999999999999972,1,3
Penn State (Main campus),2017,3,linear,2.8642857142856855,2.8642857142856855,1,3
Penn State (Main campus),2018,3,naive,0.7999999999999972,0.7999999999999972,1,1
Penn State (Main campus),2018,3,linear,2.032142857143029,2.032142857143029,1,1
Penn State (Main campus),2018,3,prophet,3.5476161955729424,3.5476161955729424,1,1
Penn State (Main campus),2018,3,naive,0.3999999999999915,0.3999999999999915,1,2
Penn State (Main campus),2018,3,linear,2.214285714285822,2.214285714285822,1,2
Penn State (Main campus),2018,3,prophet,4.2783647808650755,4.2783647808650755,1,2
Penn State (Main campus),2018,3,naive,3.6999999999999957,3.6999999999999957,1,3
Penn State (Main campus),2018,3,linear,6.096428571428625,6.096428571428625,1,3
Penn State (Main campus),2019,3,naive,0.4000000000000057,0.4000000000000057,1,1
Penn State (Main campus),2019,3,linear,1.311111111111174,1.311111111111174,1,1
Penn State (Main campus),2019,3,prophet,1.5303939842163032,1.5303939842163032,1,1
Penn State (Main campus),2019,3,naive,2.8999999999999986,2.8999999999999986,1,2
Penn State (Main campus),2019,3,linear,5.057777777777893,5.057777777777893,1,2
Penn State (Main campus),2019,3,prophet,1.170708996721423,1.170708996721423,1,2
Penn State (Main campus),2019,3,naive,3.6999999999999957,3.6999999999999957,1,3
Penn State (Main campus),2019,3,linear,6.304444444444492,6.304444444444492,1,3
Penn State (Main campus),2020,3,naive,3.3000000000000043,3.3000000000000043,1,1
Penn State (Main campus),2020,3,linear,4.533333333333282,4.533333333333282,1,1
Penn State (Main campus),2020,3,prophet,2.6746839664435598,2.6746839664435598,1,1
Penn State (Main campus),2020,3,naive,4.100000000000001,4.100000000000001,1,2
Penn State (Main campus),2020,3,linear,5.708484848484794,5.708484848484794,1,2
Penn State (Main campus),2020,3,prophet,3.2647693949802132,3.2647693949802132,1,2
Penn State (Main campus),2020,3,naive,6.5,6.5,1,3
Penn State (Main campus),2020,3,linear,8.483636363636307,8.483636363636307,1,3
Penn State (Main campus),2021,3,naive,0.7999999999999972,0.7999999999999972,1,1
Penn State (Main campus),2021,3,linear,4.059999999999967,4.059999999999967,1,1
Penn State (Main campus),2021,3,prophet,0.412398228683287,0.412398228683287,1,1
Penn State (Main campus),2021,3,naive,3.1999999999999957,3.1999999999999957,1,2
Penn State (Main campus),2021,3,linear,6.629090909090834,6.629090909090834,1,2
Penn State (Main campus),2021,3,prophet,0.9337728927576237,0.9337728927576237,1,2
Penn State (Main campus),2021,3,naive,4.100000000000001,4.100000000000001,1,3
Penn State (Main campus),2021,3,linear,0.501818181818237,0.501818181818237,1,3
Penn State (Main campus),2022,3,naive,2.3999999999999986,2.3999999999999986,1,1
Penn State (Main campus),2022,3,linear,5.275757575757581,5.275757575757581,1,1
Penn State (Main campus),2022,3,prophet,0.42918356456094386,0.42918356456094386,1,1
Penn State (Main campus),2022,3,naive,4.899999999999999,4.899999999999999,1,2
Penn State (Main campus),2022,3,linear,2.011305361305361,2.011305361305361,1,2
Penn State (Main campus),2022,3,prophet,9.155601406816643,9.155601406816643,1,2
Penn State (Main campus),2022,3,naive,6.100000000000001,6.100000000000001,1,3
Penn State (Main campus),2022,3,linear,3.198368298368294,3.198368298368294,1,3
Pohang University of Science and Technology (POSTECH),2016,3,naive,2.700000000000003,2.700000000000003,1,1
Pohang University of Science and Technology (POSTECH),2016,3,linear,5.719999999999892,5.719999999999892,1,1
Pohang University of Science and Technology (POSTECH),2016,3,prophet,7.090507239211384,7.090507239211384,1,1
Pohang University of Science and Technology (POSTECH),2016,3,naive,0.3999999999999986,0.3999999999999986,1,2
Pohang University of Science and Technology (POSTECH),2016,3,linear,6.539999999999779,6.539999999999779,1,2
Pohang University of Science and Technology (POSTECH),2016,3,prophet,7.265078149945225,7.265078149945225,1,2
Pohang University of Science and Technology (POSTECH),2016,3,naive,0.8000000000000043,0.8000000000000043,1,3
Pohang University of Science and Technology (POSTECH),2016,3,linear,10.060000000000585,10.060000000000585,1,3
Pohang University of Science and Technology (POSTECH),2017,3,naive,2.3000000000000043,2.3000000000000043,1,1
Pohang University of Science and Technology (POSTECH),2017,3,linear,3.2714285714289844,3.2714285714289844,1,1
Pohang University of Science and Technology (POSTECH),2017,3,prophet,0.659658080702556,0.659658080702556,1,1
Pohang University of Science and Technology (POSTECH),2017,3,naive,1.8999999999999986,1.8999999999999986,1,2
Pohang University of Science and Technology (POSTECH),2017,3,linear,6.178571428571743,6.178571428571743,1,2
Pohang University of Science and Technology (POSTECH),2017,3,prophet,1.913203670346732,1.913203670346732,1,2
Pohang University of Science and Technology (POSTECH),2017,3,naive,2.200000000000003,2.200000000000003,1,3
Pohang University of Science and Technology (POSTECH),2017,3,linear,8.385714285714492,8.385714285714492,1,3
Pohang University of Science and Technology (POSTECH),2018,3,naive,0.4000000000000057,0.4000000000000057,1,1
Pohang University of Science and Technology (POSTECH),2018,3,linear,4.542857142857613,4.542857142857613,1,1
Pohang University of Science and Technology (POSTECH),2018,3,prophet,0.38447093680091626,0.38447093680091626,1,1
Pohang University of Science and Technology (POSTECH),2018,3,naive,0.10000000000000142,0.10000000000000142,1,2
Pohang University of Science and Technology (POSTECH),2018,3,linear,6.477380952381644,6.477380952381644,1,2
Pohang University of Science and Technology (POSTECH),2018,3,prophet,0.7088079185764329,0.7088079185764329,1,2
Pohang University of Science and Technology (POSTECH),2018,3,naive,0.20000000000000284,0.20000000000000284,1,3
Pohang University of Science and Technology (POSTECH),2018,3,linear,8.81190476190568,8.81190476190568,1,3
Pohang University of Science and Technology (POSTECH),2019,3,naive,0.30000000000000426,0.30000000000000426,1,1
Pohang University of Science and Technology (POSTECH),2019,3,linear,4.4583333333333925,4.4583333333333925,1,1
Pohang University of Science and Technology (POSTECH),2019,3,prophet,1.9338306721081508,1.9338306721081508,1,1
Pohang University of Science and Technology (POSTECH),2019,3,naive,0.20000000000000284,0.20000000000000284,1,2
Pohang University of Science and Technology (POSTECH),2019,3,linear,6.489999999999782,6.489999999999782,1,2
Pohang University of Science and Technology (POSTECH),2019,3,prophet,2.9381756452429855,2.9381756452429855,1,2
Pohang University of Science and Technology (POSTECH),2019,3,naive,2.9000000000000057,2.9000000000000057,1,3
Pohang University of Science and Technology (POSTECH),2019,3,linear,5.721666666666621,5.721666666666621,1,3
Pohang University of Science and Technology (POSTECH),2020,3,naive,0.10000000000000142,0.10000000000000142,1,1
Pohang University of Science and Technology (POSTECH),2020,3,linear,4.7066666666669335,4.7066666666669335,1,1
Pohang University of Science and Technology (POSTECH),2020,3,prophet,0.10878108235471728,0.10878108235471728,1,1
Pohang University of Science and Technology (POSTECH),2020,3,naive,2.6000000000000014,2.6000000000000014,1,2
Pohang University of Science and Technology (POSTECH),2020,3,linear,3.6951515151516077,3.6951515151516077,1,2
Pohang University of Science and Technology (POSTECH),2020,3,prophet,2.8557900952844406,2.8557900952844406,1,2
Pohang University of Science and Technology (POSTECH),2020,3,naive,0.5,0.5,1,3
Pohang University of Science and Technology (POSTECH),2020,3,linear,7.483636363636741,7.483636363636741,1,3
Pohang University of Science and Technology (POSTECH),2021,3,naive,2.700000000000003,2.700000000000003,1,1
Pohang University of Science and Technology (POSTECH),2021,3,linear,1.9836363636361938,1.9836363636361938,1,1
Pohang University of Science and Technology (POSTECH),2021,3,prophet,2.7752237653435543,2.7752237653435543,1,1
Pohang University of Science and Technology (POSTECH),2021,3,naive,0.6000000000000014,0.6000000000000014,1,2
Pohang University of Science and Technology (POSTECH),2021,3,linear,5.558181818181673,5.558181818181673,1,2
Pohang University of Science and Technology (POSTECH),2021,3,prophet,0.7035732444018592,0.7035732444018592,1,2
Pohang University of Science and Technology (POSTECH),2021,3,naive,4.700000000000003,4.700000000000003,1,3
Pohang University of Science and Technology (POSTECH),2021,3,linear,12.332727272727155,12.332727272727155,1,3
Pohang University of Science and Technology (POSTECH),2022,3,naive,2.1000000000000014,2.1000000000000014,1,1
Pohang University of Science and Technology (POSTECH),2022,3,linear,4.896969696969698,4.896969696969698,1,1
Pohang University of Science and Technology (POSTECH),2022,3,prophet,2.925614037979095,2.925614037979095,1,1
Pohang University of Science and Technology (POSTECH),2022,3,naive,7.400000000000006,7.400000000000006,1,2
Pohang University of Science and Technology (POSTECH),2022,3,linear,11.595221445221526,11.595221445221526,1,2
Pohang University of Science and Technology (POSTECH),2022,3,prophet,9.041770409208567,9.041770409208567,1,2
Pohang University of Science and Technology (POSTECH),2022,3,naive,7.100000000000001,7.100000000000001,1,3
Pohang University of Science and Technology (POSTECH),2022,3,linear,12.693473193473345,12.693473193473345,1,3
Pompeu Fabra University,2016,3,naive,1.5999999999999943,1.5999999999999943,1,1
Pompeu Fabra University,2016,3,linear,3.3883720930232784,3.3883720930232784,1,1
Pompeu Fabra University,2016,3,prophet,4.600009883899233,4.600009883899233,1,1
Pompeu Fabra University,2016,3,naive,5.699999999999996,5.699999999999996,1,2
Pompeu Fabra University,2016,3,linear,7.0790697674418865,7.0790697674418865,1,2
Pompeu Fabra University,2016,3,prophet,3.6000123723986874,3.6000123723986874,1,2
Pompeu Fabra University,2016,3,naive,7.099999999999994,7.099999999999994,1,3
Pompeu Fabra University,2016,3,linear,8.069767441860492,8.069767441860492,1,3
Pompeu Fabra University,2017,3,naive,4.100000000000001,4.100000000000001,1,1
Pompeu Fabra University,2017,3,linear,5.142857142857245,5.142857142857245,1,1
Pompeu Fabra University,2017,3,prophet,0.8160443729926996,0.8160443729926996,1,1
Pompeu Fabra University,2017,3,naive,5.5,5.5,1,2
Pompeu Fabra University,2017,3,linear,5.7757763975157985,5.7757763975157985,1,2
Pompeu Fabra University,2017,3,prophet,1.7553820715328428,1.7553820715328428,1,2
Pompeu Fabra University,2017,3,naive,5.0,5.0,1,3
Pompeu Fabra University,2017,3,linear,4.508695652174126,4.508695652174126,1,3
Pompeu Fabra University,2018,3,naive,1.3999999999999986,1.3999999999999986,1,1
Pompeu Fabra University,2018,3,linear,3.2043478260869023,3.2043478260869023,1,1
Pompeu Fabra University,2018,3,prophet,3.808371897512174,3.808371897512174,1,1
Pompeu Fabra University,2018,3,naive,0.8999999999999986,0.8999999999999986,1,2
Pompeu Fabra University,2018,3,linear,1.5086956521738983,1.5086956521738983,1,2
Pompeu Fabra University,2018,3,prophet,7.142852864468594,7.142852864468594,1,2
Pompeu Fabra University,2018,3,naive,0.5,0.5,1,3
Pompeu Fabra University,2018,3,linear,0.08695652173910418,0.08695652173910418,1,3
Pompeu Fabra University,2019,3,naive,0.5,0.5,1,1
Pompeu Fabra University,2019,3,linear,0.07972972972974901,0.07972972972974901,1,1
Pompeu Fabra University,2019,3,prophet,6.281598011114795,6.281598011114795,1,1
Pompeu Fabra University,2019,3,naive,0.8999999999999986,0.8999999999999986,1,2
Pompeu Fabra University,2019,3,linear,1.7324324324323257,1.7324324324323257,1,2
